Steps 52
logT
VS
Tension_efectiva_TEyy_del_elemento 6 y_del_punto_de_gauss 1
0                                       0
0.1                  -0.000192633608710806
0.2                  -0.000350290713094609
0.3                  -0.000470425250476663
0.4                  -0.00055136055475479
0.5                  -0.000592195916731817
0.6                  -0.00059272158246762
0.7                  -0.000553341462440845
0.8                  -0.000475002886118827
0.9                  -0.000359132793110776
1                    -0.000207579803867071
2                     0.00270378665144926
3                      0.0027988633018584
4                    -0.000954693468007267
5                    -0.00815406493538967
6                     -0.0180390524577891
7                     -0.0298626251109317
8                     -0.0429983052281253
9                     -0.0569540392844635
10                    -0.0713563557483778
20                      -0.20466679657626
30                     -0.304085233151296
40                     -0.372010827706079
50                     -0.423716522412117
60                     -0.464588949731259
70                     -0.497956233851734
80                     -0.525825262672616
90                     -0.549532442660733
100                    -0.570009032289865
200                    -0.694637443758808
300                    -0.744265238688947
400                    -0.777210059065795
500                     -0.79954525435084
600                    -0.816533450557722
700                    -0.829759992477201
800                     -0.84049168790436
900                    -0.849388409646677
1000                    -0.85693428313983
2000                   -0.903413339897145
3000                     -0.9263086852905
4000                   -0.945425583572751
5000                   -0.959291419704586
6000                   -0.969692121475345
7000                   -0.977421274783649
8000                   -0.983184020730488
9000                   -0.987473649474025
10000                  -0.990669976164364
20000                   -1.00174972476577
30000                  -0.999669132777337
40000                   -1.00005965676308
50000                   -0.99998651778302
60000                   -1.00000006766061
