Numero_de_graficos: 52
Steps 52
logT
VS
Componente_Y_del_desplazamiento_del_nodo 41
0                                       0
0.1                  -0.000222131838044695
0.2                  -0.000445736945575085
0.3                  -0.000670810385366654
0.4                  -0.000897347253214155
0.5                  -0.00112534267765605
0.6                  -0.00135479181970153
0.7                  -0.00158568987256008
0.8                  -0.00181803206137359
0.9                  -0.00205181364295088
1                    -0.00228702990550481
2                    -0.00243007990560102
3                    -0.00256860909448605
4                    -0.00270290266886521
5                    -0.00283322336987948
6                    -0.00295981346047596
7                    -0.00308289651649902
8                    -0.00320267904985821
9                    -0.00331935198026139
10                   -0.00343309197032821
20                   -0.00444678351612055
30                   -0.00528445827665928
40                   -0.00601080911294898
50                   -0.00665994988159706
60                   -0.00725187254788567
70                   -0.00779931583501364
80                   -0.00831093856858482
90                   -0.00879292756820755
100                  -0.00924987961265119
200                   -0.0130225116202316
300                   -0.0158590507266183
400                   -0.0182703909481946
500                   -0.0203970250341064
600                   -0.0223231866041934
700                   -0.0240958331145162
800                   -0.0257470643645984
900                   -0.0272989328903865
1000                  -0.0287676605573786
2000                  -0.0407326060394733
3000                   -0.049217512564659
4000                  -0.0556127867204201
5000                  -0.0603670902774614
6000                  -0.0639125751715751
7000                  -0.0665545447281753
8000                  -0.0685237120166143
9000                  -0.0699912614359317
10000                 -0.0710850401498184
20000                 -0.0748832787389504
30000                 -0.0741737914836444
40000                 -0.0743063150871215
50000                  -0.074281565201816
60000                 -0.0742861837913719
