Steps 52
logT
VS
Tension_efectiva_TEyy_del_elemento 2 y_del_punto_de_gauss 1
0                                       0
0.1                  -1.36596619409005e-05
0.2                  -2.72330304808027e-05
0.3                  -4.07354004866362e-05
0.4                  -5.41803181824046e-05
0.5                  -6.75797957008408e-05
0.6                  -8.0944402152666e-05
0.7                  -9.42834505288587e-05
0.8                  -0.000107605065686698
0.9                  -0.000120916347948174
1                    -0.00013422342193206
2                    -0.000133233504199858
3                    -0.000135410977923849
4                    -0.000137112245087032
5                    -0.000137501911119155
6                    -0.000136694150557855
7                    -0.000135062566985321
8                    -0.000132996444318389
9                     -0.0001308248641286
10                   -0.000128801817035461
20                   -0.000132435287510446
30                   -0.000166313600333136
40                   -0.000186529957910706
50                   -0.000154096833225912
60                   -6.21822877890598e-05
70                   7.46221961362524e-05
80                   0.000229602992300953
90                   0.000371334337579887
100                  0.000468476023885324
200                  -0.00498503585005621
300                   -0.0228679707864907
400                   -0.0494861617792747
500                   -0.0788447235191601
600                    -0.108129864461906
700                    -0.136420368532318
800                    -0.163465465224322
900                    -0.189283715951276
1000                   -0.213969324759968
2000                   -0.418757403509078
3000                    -0.56635986271381
4000                   -0.677126295264992
5000                    -0.75950219214454
6000                   -0.820868429682174
7000                   -0.866580719351262
8000                   -0.900623224480268
9000                   -0.925982491829781
10000                  -0.944868494702601
20000                   -1.01035189695952
30000                   -0.99805320369141
40000                   -1.00036351125917
50000                     -0.999929099099
60000                   -1.00001118395228
